"817","à l'étranger","在国外",NULL,"27","你好！法语（A1）"
"818","fini(e)","完成的，结束的",NULL,"27","你好！法语（A1）"
"819","glace","冰；冰淇淋",NULL,"27","你好！法语（A1）"
"820","habitude","习惯",NULL,"27","你好！法语（A1）"
"821","pause","暂停，休息",NULL,"27","你好！法语（A1）"
"822","pause-café","喝咖啡的休息时间",NULL,"27","你好！法语（A1）"
"823","rêver","做梦",NULL,"27","你好！法语（A1）"
"824","soleil","太阳，阳光",NULL,"27","你好！法语（A1）"
"825","super","棒极了",NULL,"27","你好！法语（A1）"
"826","toujours","总是，一直",NULL,"27","你好！法语（A1）"
"827","vivement","快，赶快",NULL,"27","你好！法语（A1）"
"828","vraiment","真的，的确",NULL,"27","你好！法语（A1）"
"829","août","八月",NULL,"28","你好！法语（A1）"
"830","chiffre","数字",NULL,"28","你好！法语（A1）"
"831","couple","夫妻",NULL,"28","你好！法语（A1）"
"832","culturel(le)","文化的",NULL,"28","你好！法语（A1）"
"833","en","在...状态中",NULL,"28","你好！法语（A1）"
"834","location","租赁",NULL,"28","你好！法语（A1）"
"835","mai","五月",NULL,"28","你好！法语（A1）"
"836","ministère","内阁",NULL,"28","你好！法语（A1）"
"837","montagne","山",NULL,"28","你好！法语（A1）"
"838","organisé(e)","有组织的",NULL,"28","你好！法语（A1）"
"839","plusieurs","几个",NULL,"28","你好！法语（A1）"
"840","point de vue","观点",NULL,"28","你好！法语（A1）"
"841","pourcentage","百分比",NULL,"28","你好！法语（A1）"
"842","pratique","实用的",NULL,"28","你好！法语（A1）"
"843","principalement","主要的",NULL,"28","你好！法语（A1）"
"844","rencontrer","遇见",NULL,"28","你好！法语（A1）"
"845","réponse","回答；答案",NULL,"28","你好！法语（A1）"
"846","résidence","住所",NULL,"28","你好！法语（A1）"
"847","résultat","结果",NULL,"28","你好！法语（A1）"
"848","retrouver","找回；再见到",NULL,"28","你好！法语（A1）"
"849","sondage","抽样调查，民意调查",NULL,"28","你好！法语（A1）"
"850","secondaire","第二的；次要的",NULL,"28","你好！法语（A1）"
"851","sportif(ve)","运动的，有关体育的",NULL,"28","你好！法语（A1）"
"852","tranquille","安静的",NULL,"28","你好！法语（A1）"
"853","album","专辑；影集",NULL,"29","你好！法语（A1）"
"854","article","文章",NULL,"29","你好！法语（A1）"
"855","basket","篮球",NULL,"29","你好！法语（A1）"
"856","chanson","歌曲",NULL,"29","你好！法语（A1）"
"857","chaton","小猫",NULL,"29","你好！法语（A1）"
"858","comme","好像；作为",NULL,"29","你好！法语（A1）"
"859","corps","身体",NULL,"29","你好！法语（A1）"
"860","demander","请求，要求",NULL,"29","你好！法语（A1）"
"861","demander à qn. de faire qch.","要求某人做某事",NULL,"29","你好！法语（A1）"
"862","enfance","童年",NULL,"29","你好！法语（A1）"
"863","époque","时代，时期",NULL,"29","你好！法语（A1）"
"864","fan","粉丝",NULL,"29","你好！法语（A1）"
"865","grand-mère","（外）祖母",NULL,"29","你好！法语（A1）"
"866","grand-père","（外）祖父",NULL,"29","你好！法语（A1）"
"867","heureux(se)","快乐的",NULL,"29","你好！法语（A1）"
"868","interview","采访",NULL,"29","你好！法语（A1）"
"869","jouet","玩具",NULL,"29","你好！法语（A1）"
"870","malade","生病的",NULL,"29","你好！法语（A1）"
"871","parents","父母",NULL,"29","你好！法语（A1）"
"872","parler","谈论",NULL,"29","你好！法语（A1）"
"873","parler de qch.","谈论某事",NULL,"29","你好！法语（A1）"
"874","parler à qn.","对某人说话",NULL,"29","你好！法语（A1）"
"875","parler de qch. à qn.","对某人谈论某事",NULL,"29","你好！法语（A1）"
"876","particulier(ère)","特殊的",NULL,"29","你好！法语（A1）"
"877","prof","老师（professeur的简写）",NULL,"29","你好！法语（A1）"
"878","quand","当……的时候",NULL,"29","你好！法语（A1）"
"879","remercier","感谢",NULL,"29","你好！法语（A1）"
"880","slam","诗喃音乐",NULL,"29","你好！法语（A1）"
"881","sortir","出版",NULL,"29","你好！法语（A1）"
"882","sportif(ve)","爱好体育的",NULL,"29","你好！法语（A1）"
"883","texte","歌词；文本",NULL,"29","你好！法语（A1）"
"884","accident","事故",NULL,"30","你好！法语（A1）"
"885","arriver","发生",NULL,"30","你好！法语（A1）"
"886","au-dessus de","在...上方",NULL,"30","你好！法语（A1）"
"887","autoroute","高速公路",NULL,"30","你好！法语（A1）"
"888","blessé(e)","受伤的；伤者",NULL,"30","你好！法语（A1）"
"889","camion","卡车",NULL,"30","你好！法语（A1）"
"890","circonstance","情形；环境",NULL,"30","你好！法语（A1）"
"891","du jour","当日的",NULL,"30","你好！法语（A1）"
"892","en plus","并且",NULL,"30","你好！法语（A1）"
"893","fait","事实",NULL,"30","你好！法语（A1）"
"894","fait divers","社会杂闻",NULL,"30","你好！法语（A1）"
"895","glissant(e)","滑的",NULL,"30","你好！法语（A1）"
"896","heurter","碰撞",NULL,"30","你好！法语（A1）"
"897","journaliste","记者",NULL,"30","你好！法语（A1）"
"898","midi","中午",NULL,"30","你好！法语（A1）"
"899","Nîmes","尼姆",NULL,"30","你好！法语（A1）"
"900","nouvelle","新闻",NULL,"30","你好！法语（A1）"
"901","se passer","发生",NULL,"30","你好！法语（A1）"
"902","pleuvoir","下雨（il pleut）",NULL,"30","你好！法语（A1）"
"903","radio","电台；收音机",NULL,"30","你好！法语（A1）"
"904","reportage","报道",NULL,"30","你好！法语（A1）"
"905","rouler","行驶",NULL,"30","你好！法语（A1）"
"906","route","公路",NULL,"30","你好！法语（A1）"
"907","suivre","跟随",NULL,"30","你好！法语（A1）"
"908","sur place","在现场",NULL,"30","你好！法语（A1）"
"909","terrible","可怕的",NULL,"30","你好！法语（A1）"
"910","terrifié(e)","吓坏了",NULL,"30","你好！法语（A1）"
"911","vite","快速地",NULL,"30","你好！法语（A1）"
"912","amour","爱，爱情",NULL,"31","你好！法语（A1）"
"913","amoureux(se)","爱情的，恋爱中的",NULL,"31","你好！法语（A1）"
"914","à partir de","从（时间/地点）...起",NULL,"31","你好！法语（A1）"
"915","apprendre","学习",NULL,"31","你好！法语（A1）"
"916","casting","试镜",NULL,"31","你好！法语（A1）"
"917","été","夏天",NULL,"31","你好！法语（A1）"
"918","histoire","故事，历史",NULL,"31","你好！法语（A1）"
"919","Irlande","爱尔兰",NULL,"31","你好！法语（A1）"
"920","jupe","裙子",NULL,"31","你好！法语（A1）"
"921","se souvenir","记得",NULL,"31","你好！法语（A1）"
"922","voisin(e)","相邻的；邻居",NULL,"31","你好！法语（A1）"
"923","appeler","称呼",NULL,"32","你好！法语（A1）"
"924","baguette","法棍",NULL,"32","你好！法语（A1）"
"925","camembert","卡忙贝尔奶酪",NULL,"32","你好！法语（A1）"
"926","célèbre","著名的",NULL,"32","你好！法语（A1）"
"927","champagne","香槟",NULL,"32","你好！法语（A1）"
"928","cheval","马",NULL,"32","你好！法语（A1）"
"929","club","俱乐部",NULL,"32","你好！法语（A1）"
"930","construction","建造",NULL,"32","你好！法语（A1）"
"931","coq","公鸡",NULL,"32","你好！法语（A1）"
"932","croissant","可颂",NULL,"32","你好！法语（A1）"
"933","couture","服装业",NULL,"32","你好！法语（A1）"
"934","haute couture","高档时装业",NULL,"32","你好！法语（A1）"
"935","deux-chevaux","两马力的小汽车",NULL,"32","你好！法语（A1）"
"936","fabriquer","制造",NULL,"32","你好！法语（A1）"
"937","finalement","最终",NULL,"32","你好！法语（A1）"
"938","Finlande","芬兰",NULL,"32","你好！法语（A1）"
"939","guerre","战争",NULL,"32","你好！法语（A1）"
"940","haut(e)","高的",NULL,"32","你好！法语（A1）"
"941","Hollande","荷兰",NULL,"32","你好！法语（A1）"
"942","Marianne","玛丽安娜（法国的代表）",NULL,"32","你好！法语（A1）"
"943","octobre","十月",NULL,"32","你好！法语（A1）"
"944","parapluie","雨伞",NULL,"32","你好！法语（A1）"
"945","pays","国家",NULL,"32","你好！法语（A1）"
"946","présenter","介绍",NULL,"32","你好！法语（A1）"
"947","roue","轮子",NULL,"32","你好！法语（A1）"
"948","septembre","九月",NULL,"32","你好！法语（A1）"
"949","sortir","出产",NULL,"32","你好！法语（A1）"
"950","symbole","标志",NULL,"32","你好！法语（A1）"
"951","taxi","出租车",NULL,"32","你好！法语（A1）"
"952","tour","塔，高楼",NULL,"32","你好！法语（A1）"
"953","allumer","点燃；打开（电器）",NULL,"33","你好！法语（A1）"
"954","beau","晴朗",NULL,"33","你好！法语（A1）"
"955","Brest","布雷斯特",NULL,"33","你好！法语（A1）"
"956","Bretagne","布列塔尼",NULL,"33","你好！法语（A1）"
"957","briller","发光，闪耀",NULL,"33","你好！法语（A1）"
"958","certain(e)","确定的，肯定的",NULL,"33","你好！法语（A1）"
"959","certainement","当然",NULL,"33","你好！法语（A1）"
"960","chance","机会，运气",NULL,"33","你好！法语（A1）"
"961","croire","想，认为，相信",NULL,"33","你好！法语（A1）"
"962","degré","（温、角）度",NULL,"33","你好！法语（A1）"
"963","demain","明天",NULL,"33","你好！法语（A1）"
"964","erreur","错误",NULL,"33","你好！法语（A1）"
"965","fixe","固定的",NULL,"33","你好！法语（A1）"
"966","beau fixe","持续晴天",NULL,"33","你好！法语（A1）"
"967","s'inquiéter","担心",NULL,"33","你好！法语（A1）"
"968","Lille","里尔",NULL,"33","你好！法语（A1）"
"969","météo","天气预报",NULL,"33","你好！法语（A1）"
"970","bulletin météo","天气预报",NULL,"33","你好！法语（A1）"
"971","nuage","云",NULL,"33","你好！法语（A1）"
"972","pluie","雨",NULL,"33","你好！法语（A1）"
"973","la Rochelle","拉罗谢尔",NULL,"33","你好！法语（A1）"
"974","Saint-Étienne","圣埃蒂安",NULL,"33","你好！法语（A1）"
"975","sortir","拿出，取出",NULL,"33","你好！法语（A1）"
"976","Strasbourg","斯特拉斯堡",NULL,"33","你好！法语（A1）"
"977","sûr(e)","确定的，肯定的",NULL,"33","你好！法语（A1）"
"978","température","温度",NULL,"33","你好！法语（A1）"
"979","temps","天气，时间",NULL,"33","你好！法语（A1）"
"980","allô","喂！（打电话用语）",NULL,"34","你好！法语（A1）"
"981","appeler","给（某人）打电话",NULL,"34","你好！法语（A1）"
"982","s'appeler","互相通电话",NULL,"34","你好！法语（A1）"
"983","avenir","未来",NULL,"34","你好！法语（A1）"
"984","bac","高考",NULL,"34","你好！法语（A1）"
"985","boulot","【俗】工作",NULL,"34","你好！法语（A1）"
"986","la Corse","科西嘉岛",NULL,"34","你好！法语（A1）"
"987","crêperie","可丽饼店",NULL,"34","你好！法语（A1）"
"988","embrasser","拥抱，亲吻",NULL,"34","你好！法语（A1）"
"989","essayer","尝试；努力； ~ de faire qch.尝试做某事",NULL,"34","你好！法语（A1）"
"990","facile","容易的",NULL,"34","你好！法语（A1）"
"991","félicitations","恭喜",NULL,"34","你好！法语（A1）"
"992","longtemps","长时间地",NULL,"34","你好！法语（A1）"
"993","Maroc","摩洛哥",NULL,"34","你好！法语（A1）"
"994","océan","海洋",NULL,"34","你好！法语（A1）"
"995","ouvrir","打开",NULL,"34","你好！法语（A1）"
"996","projet","计划，项目",NULL,"34","你好！法语（A1）"
"997","rappeler","再次打电话给某人",NULL,"34","你好！法语（A1）"
"998","se rappeler","再次相互通电话",NULL,"34","你好！法语（A1）"
"999","tout de suite","立即，马上",NULL,"34","你好！法语（A1）"
"1000","voir","思考，考虑",NULL,"34","你好！法语（A1）"
"1001","bouche","嘴巴",NULL,"35","你好！法语（A1）"
"1002","changement","变化",NULL,"35","你好！法语（A1）"
"1003","changer","改变",NULL,"35","你好！法语（A1）"
"1004","cheminée","壁炉；烟囱",NULL,"35","你好！法语（A1）"
"1005","dépense","花费",NULL,"35","你好！法语（A1）"
"1006","envie","渴望",NULL,"35","你好！法语（A1）"
"1007","avoir envie de qch.","想要某物",NULL,"35","你好！法语（A1）"
"1008","avoir envie de faire qch.","想要做某事",NULL,"35","你好！法语（A1）"
"1009","facilement","容易地",NULL,"35","你好！法语（A1）"
"1010","installer","安置",NULL,"35","你好！法语（A1）"
"1011","mettre","放置",NULL,"35","你好！法语（A1）"
"1012","peinture","油漆；绘画",NULL,"35","你好！法语（A1）"
"1013","plaisir","愉快，高兴",NULL,"35","你好！法语（A1）"
"1014","avec plaisir","高兴地",NULL,"35","你好！法语（A1）"
"1015","salon","客厅",NULL,"35","你好！法语（A1）"
"1016","supprimer","删除，除去",NULL,"35","你好！法语（A1）"
"1017","travaux","工程",NULL,"35","你好！法语（A1）"
"1018","faire des travaux","装修",NULL,"35","你好！法语（A1）"
"1019","boulangerie","面包店",NULL,"36","你好！法语（A1）"
"1020","commerce","买卖；商业；商店",NULL,"36","你好！法语（A1）"
"1021","document","文件",NULL,"36","你好！法语（A1）"
"1022","fantastique","神奇的，奇妙的",NULL,"36","你好！法语（A1）"
"1023","goût","味道",NULL,"36","你好！法语（A1）"
"1024","même","同样的",NULL,"36","你好！法语（A1）"
"1025","moyenne","中等；平均值",NULL,"36","你好！法语（A1）"
"1026","en moyenne","平均",NULL,"36","你好！法语（A1）"
"1027","nombre","数目，数量",NULL,"36","你好！法语（A1）"
"1028","page","页面",NULL,"36","你好！法语（A1）"
"1029","probable","很有可能的",NULL,"36","你好！法语（A1）"
"1030","publicité","广告",NULL,"36","你好！法语（A1）"
"1033","pont","桥","n.m.","10","你好！法语（A1）"
"1035","près de","在...附近","prép. loc.","9","你好！法语（A1）"
"1036","en face de","在...对面","prép. loc.","9","你好！法语（A1）"
"1038","l'anglais","英语",NULL,"1","你好！法语（A2）"
"1039","une date","日期",NULL,"1","你好！法语（A2）"
"1040","de","来⾃于...，从... ",NULL,"1","你好！法语（A2）"
"1041","en","在...⽅面 ",NULL,"1","你好！法语（A2）"
"1042","expliquer","解释",NULL,"1","你好！法语（A2）"
"1043","expliquer qch. à qn.","向某人解释某事 ",NULL,"1","你好！法语（A2）"
"1044","une histoire","历史",NULL,"1","你好！法语（A2）"
"1045","jeune","年轻的;年轻人 ",NULL,"1","你好！法语（A2）"
"1046","la naissance","出生",NULL,"1","你好！法语（A2）"
"1047","la présentation","介绍",NULL,"1","你好！法语（A2）"
"1048","se trouver","在;位于",NULL,"1","你好！法语（A2）"
"1049","une université","大学 ",NULL,"1","你好！法语（A2）"
"1050","universitaire","大学的",NULL,"1","你好！法语（A2）"
"1051","un album","专辑",NULL,"2","你好！法语（A2）"
"1052","anglais(e)","英国的",NULL,"2","你好！法语（A2）"
"1053","bien","令⼈满意的",NULL,"2","你好！法语（A2）"
"1054","chanteur(euse)","歌手",NULL,"2","你好！法语（A2）"
"1055","créateur(trice)","时装设计师;创造者",NULL,"2","你好！法语（A2）"
"1056","un défilé","游⾏队伍",NULL,"2","你好！法语（A2）"
"1057","un défilé de haute couture","时装表演",NULL,"2","你好！法语（A2）"
"1058","différent(e)","不同的",NULL,"2","你好！法语（A2）"
"1059","jouer","扮演",NULL,"2","你好！法语（A2）"
"1060","une mamie","奶奶",NULL,"2","你好！法语（A2）"
"1061","une mode","时尚",NULL,"2","你好！法语（A2）"
"1062","naître","出生",NULL,"2","你好！法语（A2）"
"1063","un oncle","叔叔",NULL,"2","你好！法语（A2）"
"1064","une origine","起源",NULL,"2","你好！法语（A2）"
"1065","passionné(e)","入迷者",NULL,"2","你好！法语（A2）"
"1066","être passionné(e) de qch.","对...⼊迷",NULL,"2","你好！法语（A2）"
"1067","photographe","摄影师",NULL,"2","你好！法语（A2）"
"1068","un personnage","人物",NULL,"2","你好！法语（A2）"
"1069","revoir","再⻅",NULL,"2","你好！法语（A2）"
"1070","une tante","阿姨",NULL,"2","你好！法语（A2）"
"1071","américain(e)","美国的",NULL,"3","你好！法语（A2）"
"1072","un blog","博客",NULL,"3","你好！法语（A2）"
"1073","célibataire","单身的;单身",NULL,"3","你好！法语（A2）"
"1074","cliquer","点击",NULL,"3","你好！法语（A2）"
"1075","les États-Unis","美国",NULL,"3","你好！法语（A2）"
"1076","une identité","身份",NULL,"3","你好！法语（A2）"
"1077","la médecine","医学",NULL,"3","你好！法语（A2）"
"1078","la musique soul","灵歌",NULL,"3","你好！法语（A2）"
"1079","passer","参加(考试)",NULL,"3","你好！法语（A2）"
"1080","un portrait","肖像",NULL,"3","你好！法语（A2）"
"1081","un verre","一杯",NULL,"3","你好！法语（A2）"
"1082","une candidature","候选人资格",NULL,"4","你好！法语（A2）"
"1083","en","用...（材料）",NULL,"4","你好！法语（A2）"
"1084","envoyer","寄送，派",NULL,"4","你好！法语（A2）"
"1085","une équipe","队伍",NULL,"4","你好！法语（A2）"
"1086","le Mexique","墨西哥",NULL,"4","你好！法语（A2）"
"1087","l'or","金子",NULL,"4","你好！法语（A2）"
"1088","en or","金的",NULL,"4","你好！法语（A2）"
"1089","passer","度过",NULL,"4","你好！法语（A2）"
"1090","une salsa","萨尔萨舞",NULL,"4","你好！法语（A2）"
"1091","aller à qn.","适合某人",NULL,"5","你好！法语（A2）"
"1092","un arrondissement","区",NULL,"5","你好！法语（A2）"
"1093","un chômage","失业",NULL,"5","你好！法语（A2）"
"1094","un diplôme","文凭",NULL,"5","你好！法语（A2）"
"1095","divorcé(e)","离婚的",NULL,"5","你好！法语（A2）"
"1096","élever","抚养",NULL,"5","你好！法语（A2）"
"1097","une femme de ménage","女佣",NULL,"5","你好！法语（A2）"
"1098","un garage","车库;汽车修理厂",NULL,"5","你好！法语（A2）"
"1099","habitant(e)","居⺠",NULL,"5","你好！法语（A2）"
"1100","un loyer","房租",NULL,"5","你好！法语（A2）"
"1101","mécanicien(ne)","机械师",NULL,"5","你好！法语（A2）"
"1102","une passion","酷爱，迷恋",NULL,"5","你好！法语（A2）"
"1103","payer","支付",NULL,"5","你好！法语（A2）"
"1104","un plaisir","乐趣",NULL,"5","你好！法语（A2）"
"1105","proposer","建议",NULL,"5","你好！法语（A2）"
"1106","proposer qch. à qn.","把某物建议给某人",NULL,"5","你好！法语（A2）"
"1107","proposer à qn. de faire qch.","建议某人做某事",NULL,"5","你好！法语（A2）"
"1108","une appartenance","附属；从属",NULL,"6","你好！法语（A2）"
"1109","changer de qch.","换；改变",NULL,"6","你好！法语（A2）"
"1110","classique","经典的；传统的",NULL,"6","你好！法语（A2）"
"1111","cool","酷",NULL,"6","你好！法语（A2）"
"1112","décontracté(e)","放松的；轻松的",NULL,"6","你好！法语（A2）"
"1113","une différence","差异；不同",NULL,"6","你好！法语（A2）"
"1114","élégant(e)","优雅的",NULL,"6","你好！法语（A2）"
"1115","un groupe","团体，集体",NULL,"6","你好！法语（A2）"
"1116","s'intéresser à qch.","对...感兴趣",NULL,"6","你好！法语（A2）"
"1117","juste","正好",NULL,"6","你好！法语（A2）"
"1118","la mode","时尚",NULL,"6","你好！法语（A2）"
"1119","montrer","展示",NULL,"6","你好！法语（A2）"
"1120","partout","到处",NULL,"6","你好！法语（A2）"
"1121","une personnalité","个性",NULL,"6","你好！法语（A2）"
"1122","un piercing","穿刺",NULL,"6","你好！法语（A2）"
"1123","une question","问题",NULL,"6","你好！法语（A2）"
"1124","question de qch.","关于...",NULL,"6","你好！法语（A2）"
"1125","un slogan","口号",NULL,"6","你好！法语（A2）"
"1126","spécialement","专门地",NULL,"6","你好！法语（A2）"
"1127","un surf","冲浪运动",NULL,"6","你好！法语（A2）"
"1128","surfeur(se)","冲浪运动者",NULL,"6","你好！法语（A2）"
"1129","un tatouage","纹身",NULL,"6","你好！法语（A2）"
"1130","vestimentaire","衣着的",NULL,"6","你好！法语（A2）"
"1131","aider","帮助",NULL,"7","你好！法语（A2）"
"1132","aider qn. à faire qch.","帮助某人做某事",NULL,"7","你好！法语（A2）"
"1133","une association","协会",NULL,"7","你好！法语（A2）"
"1134","une banlieue","郊区",NULL,"7","你好！法语（A2）"
"1135","une cité","居住区",NULL,"7","你好！法语（A2）"
"1136","une compétition","竞赛",NULL,"7","你好！法语（A2）"
"1137","un don","礼品；捐赠",NULL,"7","你好！法语（A2）"
"1138","un hôpital","医院",NULL,"7","你好！法语（A2）"
"1139","intéresser","使...感兴趣",NULL,"7","你好！法语（A2）"
"1140","joyeux(se)","高兴的",NULL,"7","你好！法语（A2）"
"1141","joyeux Noël","圣诞快乐",NULL,"7","你好！法语（A2）"
"1142","joyeux anniversaire","生日快乐",NULL,"7","你好！法语（A2）"
"1143","laisser","让；留下",NULL,"7","你好！法语（A2）"
"1144","un lycée","高中",NULL,"7","你好！法语（A2）"
"1145","lycéen(ne)","高中生",NULL,"7","你好！法语（A2）"
"1146","un message","信息",NULL,"7","你好！法语（A2）"
"1147","organiser","组织",NULL,"7","你好！法语（A2）"
"1148","passer","放映（电影）；筹备",NULL,"7","你好！法语（A2）"
"1149","réaliser","实现；意识到",NULL,"7","你好！法语（A2）"
"1150","une région","地区",NULL,"7","你好！法语（A2）"
"1151","seul","唯一的；",NULL,"7","你好！法语（A2）"
"1152","un spectacle","演出",NULL,"7","你好！法语（A2）"
"1153","suivant(e)","下面的；后面的",NULL,"7","你好！法语（A2）"
"1154","ado","青少年",NULL,"8","你好！法语（A2）"
"1155","agriculteur(trice)","从事农业的人",NULL,"8","你好！法语（A2）"
"1156","un collège","初中",NULL,"8","你好！法语（A2）"
"1157","cacher","藏",NULL,"8","你好！法语（A2）"
"1158","dentiste","牙医",NULL,"8","你好！法语（A2）"
"1159","fort(e)","强壮的",NULL,"8","你好！法语（A2）"
"1160","futur(e)","未来的",NULL,"8","你好！法语（A2）"
"1161","un marathon","马拉松",NULL,"8","你好！法语（A2）"
"1162","un métier","行业；职业",NULL,"8","你好！法语（A2）"
"1163","ouvrier(ère)","工人",NULL,"8","你好！法语（A2）"
"1164","pauvre","穷的；穷人",NULL,"8","你好！法语（A2）"
"1165","la pauvreté","贫穷",NULL,"8","你好！法语（A2）"
"1166","une préoccupation","忧虑",NULL,"8","你好！法语（A2）"
"1167","le racisme","种族主义",NULL,"8","你好！法语（A2）"
"1168","réellement","实际上",NULL,"8","你好！法语（A2）"
"1169","un rêve","梦；梦想",NULL,"8","你好！法语（A2）"
"1170","riche","富有的；富人",NULL,"8","你好！法语（A2）"
"1171","la science-fiction","科学幻想",NULL,"8","你好！法语（A2）"
"1172","surfer","冲浪；上网",NULL,"8","你好！法语（A2）"
"1173","un tour","周游；环行",NULL,"8","你好！法语（A2）"
"1174","vétérinaire","兽医",NULL,"8","你好！法语（A2）"
"1175","agrandir","扩大",NULL,"9","你好！法语（A2）"
"1176","avoir besoin de","需要",NULL,"9","你好！法语（A2）"
"1177","un bruit","噪音",NULL,"9","你好！法语（A2）"
"1178","un cadre","周围，环境，背景",NULL,"9","你好！法语（A2）"
"1179","un cadre de vie","生活环境",NULL,"9","你好！法语（A2）"
"1180","un centre-ville","市中心",NULL,"9","你好！法语（A2）"
"1181","un confort","舒适",NULL,"9","你好！法语（A2）"
"1182","confortable","舒适的",NULL,"9","你好！法语（A2）"
"1183","une disposition","安排；布置",NULL,"9","你好！法语（A2）"
"1184","un endroit","地方",NULL,"9","你好！法语（A2）"
"1185","locataire","房客",NULL,"9","你好！法语（A2）"
"1186","un logement","住房",NULL,"9","你好！法语（A2）"
"1187","la luminosité","照明；亮度",NULL,"9","你好！法语（A2）"
"1188","propriétaire","房东；所有者",NULL,"9","你好！法语（A2）"
"1189","satisfait(e)","满意的",NULL,"9","你好！法语（A2）"
"1190","situé(e)","位于...的",NULL,"9","你好！法语（A2）"
"1191","une taille","尺寸",NULL,"9","你好！法语（A2）"
"1192","une bicyclette","自行车",NULL,"10","你好！法语（A2）"
"1193","un abonnement","预订，订购",NULL,"10","你好！法语（A2）"
"1194","commun(e)","公共的",NULL,"10","你好！法语（A2）"
"1195","dangereux(se)","危险的",NULL,"10","你好！法语（A2）"
"1196","une demi-heure","半小时",NULL,"10","你好！法语（A2）"
"1197","déposer","放下；寄存",NULL,"10","你好！法语（A2）"
"1198","disponible","可自由使用的",NULL,"10","你好！法语（A2）"
"1199","également","相同地；也",NULL,"10","你好！法语（A2）"
"1200","environ","大约",NULL,"10","你好！法语（A2）"
"1201","fatigant(e)","累人的",NULL,"10","你好！法语（A2）"
"1202","libre","自由的",NULL,"10","你好！法语（A2）"
"1203","un libre-service","自助服务",NULL,"10","你好！法语（A2）"
"1204","une location","租赁",NULL,"10","你好！法语（A2）"
"1205","marcher","运行",NULL,"10","你好！法语（A2）"
"1206","une mairie","市政府",NULL,"10","你好！法语（A2）"
"1207","un millier","千",NULL,"10","你好！法语（A2）"
"1208","plus","更加",NULL,"10","你好！法语（A2）"
"1209","plus de...","更多的",NULL,"10","你好！法语（A2）"
"1210","une station","车站",NULL,"10","你好！法语（A2）"
"1211","simple","简单的",NULL,"10","你好！法语（A2）"
"1212","supplémentaire","外加的",NULL,"10","你好！法语（A2）"
"1213","un système","系统",NULL,"10","你好！法语（A2）"
"1214","des transports","交通",NULL,"10","你好！法语（A2）"
"1215","des transports en commun","公共交通",NULL,"10","你好！法语（A2）"
"1216","une utilisation","使用",NULL,"10","你好！法语（A2）"
"1217","citer","引用；提及",NULL,"11","你好！法语（A2）"
"1218","un climat","气候",NULL,"11","你好！法语（A2）"
"1219","se coucher","沉下，落下",NULL,"11","你好！法语（A2）"
"1220","cyclable","供自行车行驶的",NULL,"11","你好！法语（A2）"
"1221","une destination","目的地",NULL,"11","你好！法语（A2）"
"1222","un environnement","环境",NULL,"11","你好！法语（A2）"
"1223","s'installer","定居",NULL,"11","你好！法语（A2）"
"1224","un moral","精神",NULL,"11","你好！法语（A2）"
"1225","une partie","部分",NULL,"11","你好！法语（A2）"
"1226","faire partie de qch.","组成",NULL,"11","你好！法语（A2）"
"1227","une piste","跑道",NULL,"11","你好！法语（A2）"
"1228","une piste cyclable","自行车道",NULL,"11","你好！法语（A2）"
"1229","tomber","突然成为",NULL,"11","你好！法语（A2）"
"1230","tomber amoureux(se) de","爱上……",NULL,"11","你好！法语（A2）"
"1231","un tramway","有轨电车",NULL,"11","你好！法语（A2）"
"1232","un Airbus","空中客车",NULL,"12","你好！法语（A2）"
"1233","une capitale","省会，首都",NULL,"12","你好！法语（A2）"
"1234","un carrefour","十字路口",NULL,"12","你好！法语（A2）"
"1235","une chimie","化学",NULL,"12","你好！法语（A2）"
"1236","cuisinier(ère)","厨师",NULL,"12","你好！法语（A2）"
"1237","une culture","文化",NULL,"12","你好！法语（A2）"
"1238","européen(ne)","欧洲的",NULL,"12","你好！法语（A2）"
"1239","Eurostar","欧洲之星",NULL,"12","你好！法语（A2）"
"1240","une gastronomie","美食",NULL,"12","你好！法语（A2）"
"1241","informatique","计算机的",NULL,"12","你好！法语（A2）"
"1242","Lyon","里昂",NULL,"12","你好！法语（A2）"
"1243","une lumière","光",NULL,"12","你好！法语（A2）"
"1244","maximal(e)","最大的",NULL,"12","你好！法语（A2）"
"1245","la Méditerranée","地中海",NULL,"12","你好！法语（A2）"
"1246","une recherche","研究",NULL,"12","你好！法语（A2）"
"1247","retenir","记住",NULL,"12","你好！法语（A2）"
"1248","rose","粉红色的",NULL,"12","你好！法语（A2）"
"1249","la santé","健康",NULL,"12","你好！法语（A2）"
"1250","un séjour","起居室",NULL,"12","你好！法语（A2）"
"1251","spatial(e)","航天的，宇宙的",NULL,"12","你好！法语（A2）"
"1252","Thalys","塔利斯高速列车",NULL,"12","你好！法语（A2）"
"1253","Toulouse","图卢兹",NULL,"12","你好！法语（A2）"
"1254","une alimentation","食物；饮食",NULL,"13","你好！法语（A2）"
"1255","certain(e)","某个，某些",NULL,"13","你好！法语（A2）"
"1256","contrôler","控制",NULL,"13","你好！法语（A2）"
"1257","se cultiver","提高自己的修养",NULL,"13","你好！法语（A2）"
"1258","décider de faire qch.","决定做某事",NULL,"13","你好！法语（A2）"
"1259","dépenser","花费",NULL,"13","你好！法语（A2）"
"1260","un emploi","工作；使用；就业",NULL,"13","你好！法语（A2）"
"1261","entraîneur(se)","教练",NULL,"13","你好！法语（A2）"
